Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,HhTypeControl
crossriver,7503,2018,.6501266360282898,620428.5625,wula1,6.383308,9.108871000000001,6.389924,9.1079588,2012,agriculture,,,,man,42,boki,0,6,0,1
crossriver,7504,2018,.774772047996521,2754000,wula1,6.383308,9.108871000000001,6.389924,9.1079588,1983,agriculture,,,,man,38,boki,0,5,,1
crossriver,7505,2018,.5410351157188416,206714.28125,wula1,6.38859,9.111705000000001,6.389924,9.1079588,2015,agriculture,,,,man,59,boki,0,8,,1
crossriver,7506,2018,.7162768244743347,969000,wula1,6.38859,9.111705000000001,6.389924,9.1079588,1969,smallbusiness,agriculture,,,woman,59,boki,0,4,,1
crossriver,7507,2018,.7708683013916016,2477500,wula1,6.38859,9.111705000000001,6.389924,9.1079588,1958,agriculture,smallbusiness,retirement,,man,60,boki,0,10,0,1
crossriver,7508,2018,.5830309391021729,883499.9375,wula2,6.377374,9.113537000000001,6.376585,9.1135988,1984,agriculture,smallbusiness,,,woman,34,boki,0,2,,0
crossriver,7509,2018,.6853213310241699,1363928.5,wula2,6.377374,9.113537000000001,6.376585,9.1135988,2007,driver,agriculture,smallbusiness,,man,33,boki,0,4,,0
crossriver,7510,2018,.5275854468345642,73928.5703125,wula2,6.377374,9.113537000000001,6.376585,9.1135988,1982,agriculture,,,,man,36,boki,0,3,,0
crossriver,7511,2018,.6462838053703308,395285.71875,wula2,6.377374,9.113537000000001,6.376585,9.1135988,1971,agriculture,sewing,,,man,47,boki,0,8,,0
crossriver,7512,2018,.6434170007705688,1390285.75,wula2,6.377374,9.113537000000001,6.376585,9.1135988,2016,agriculture,,,,man,32,boki,0,3,0,0
crossriver,7513,2018,.6725426316261292,1082142.875,wula2,6.377374,9.113537000000001,6.376585,9.1135988,1965,agriculture,artisan,,,man,53,boki,0,8,0,0
crossriver,7514,2018,.7181981801986694,744857.125,wula2,6.377374,9.113537000000001,6.376585,9.1135988,1984,agriculture,,,,man,37,boki,0,4,0,0
crossriver,7515,2018,.5800116062164307,268785.71875,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1963,agriculture,,,,woman,55,boki,0,8,,0
crossriver,7516,2018,.524688184261322,1500785.625,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1987,agriculture,,,,woman,29,boki,0,8,0,0
crossriver,7517,2018,.5217603445053101,315285.71875,bamba,6.279869,9.125813000000001,6.280725,9.1259546,2001,agriculture,,,,woman,52,boki,0,5,0,0
crossriver,7518,2018,.3843667209148407,391785.71875,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1940,agriculture,,,,man,78,boki,0,7,0,0
crossriver,7519,2018,.634786069393158,1490500,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1960,agriculture,official,,,man,66,boki,0,13,0,0
crossriver,7520,2018,.8075574636459351,1692428.5,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1984,agriculture,smallbusiness,,,man,36,boki,0,5,,0
crossriver,7521,2018,.491933286190033,89500,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1950,agriculture,,,,woman,68,boki,0,2,0,0
crossriver,7522,2018,.685748279094696,1589571.375,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1965,agriculture,,,,woman,53,boki,0,9,0,0
crossriver,7523,2018,.8359206318855286,1835428.5,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1972,agriculture,,,,man,58,boki,0,10,0,0
crossriver,7524,2018,.8356460928916931,4419285.5,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1986,agriculture,sewing,,,man,35,boki,0,5,,0
crossriver,7525,2018,.6159992814064026,518571.40625,bamba,6.279869,9.125813000000001,6.280725,9.1259546,1990,agriculture,,,,man,32,boki,0,4,,0
crossriver,7526,2018,.2994906902313232,5000,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1989,agriculture,smallbusiness,,,woman,29,boki,0,1,0,0
crossriver,7527,2018,.6084662675857544,1378214.25,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1965,agriculture,sewing,,,man,54,boki,0,7,,0
crossriver,7528,2018,.622739315032959,274500,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1959,agriculture,teacher,,,man,59,boki,0,9,0,0
crossriver,7529,2018,.5864161849021912,865428.5625,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1982,agriculture,artisan,smallbusiness,,man,36,boki,0,5,0,0
crossriver,7530,2018,.767330527305603,3467428.5,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1967,agriculture,,,,man,60,boki,0,6,,0
crossriver,7531,2018,.9199427366256714,2752785.75,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1959,agriculture,policeofficer,,,man,59,boki,0,7,0,0
crossriver,7532,2018,.4959590137004852,663571.375,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1991,agriculture,smallbusiness,,,man,27,boki,0,4,0,0
crossriver,7533,2018,.7261887192726135,1283785.625,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1955,agriculture,smallbusiness,,,man,63,boki,0,8,0,0
crossriver,7534,2018,.6231968402862549,1172214.25,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1992,agriculture,smallbusiness,,,man,48,boki,0,6,,0
crossriver,7535,2018,.8122846484184265,2786785.75,bamba,6.280047,9.126450999999999,6.280725,9.1259546,2010,agriculture,,,,man,35,boki,0,4,0,0
crossriver,7536,2018,.7759310007095337,1954071.375,bamba,6.280047,9.126450999999999,6.280725,9.1259546,1966,agriculture,,,,man,52,boki,0,15,1,0
crossriver,7537,2018,.7500381469726563,1825714.25,bamba,6.279831,9.126543,6.280725,9.1259546,1978,agriculture,teacher,,,man,58,boki,0,6,0,0
crossriver,7538,2018,.6875476837158203,399857.125,bamba,6.279831,9.126543,6.280725,9.1259546,1960,agriculture,,,,man,66,boki,0,5,0,0
crossriver,7539,2018,.7534233927726746,1194642.875,bamba,6.279831,9.126543,6.280725,9.1259546,1985,agriculture,,,,man,35,boki,0,6,0,0
crossriver,7540,2018,.698587954044342,832714.3125,bamba,6.279831,9.126543,6.280725,9.1259546,1993,agriculture,woodworking,,,man,58,boki,0,8,,0
crossriver,7541,2018,.5442984104156494,1144428.5,bamba,6.279831,9.126543,6.280725,9.1259546,1960,agriculture,smallbusiness,,,man,58,boki,0,3,,0
crossriver,7542,2018,.5217908620834351,93714.28125,bamba,6.279831,9.126543,6.280725,9.1259546,2004,agriculture,,,,man,48,boki,0,7,,0
crossriver,7543,2018,.6034645438194275,1354142.75,bamba,6.279831,9.126543,6.280725,9.1259546,1952,agriculture,retirement,nurse,teacher,man,65,boki,0,8,0,0
crossriver,7544,2018,.6527799367904663,183142.859375,bamba,6.279831,9.126543,6.280725,9.1259546,1950,agriculture,,,,man,68,boki,0,13,0,0
crossriver,7545,2018,.752020537853241,1576571.375,bamba,6.279831,9.126543,6.280725,9.1259546,2011,agriculture,,,,man,41,boki,0,5,0,0
crossriver,7546,2018,.45966637134552,204285.703125,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1983,agriculture,smallbusiness,,,man,35,boki,0,5,0,0
crossriver,7547,2018,.7802616953849792,2417642.75,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1950,agriculture,teacher,church,,man,68,boki,0,15,0,0
crossriver,7548,2018,.7756869792938232,7649428.5,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1945,agriculture,retirement,,,man,73,boki,0,17,,0
crossriver,7549,2018,.6506145000457764,787285.6875,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1980,agriculture,smallbusiness,,,man,38,boki,0,4,0,0
crossriver,7550,2018,.719753623008728,1392928.5,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1975,agriculture,,,,man,43,boki,0,8,0,0
crossriver,7551,2018,.6599774360656738,728499.9375,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1985,agriculture,,,,man,33,boki,0,5,,0
crossriver,7552,2018,.7770898938179016,1356142.75,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1971,agriculture,smallbusiness,,,man,47,boki,0,7,0,0
crossriver,7553,2018,.6106621623039246,936357.125,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1984,agriculture,smallbusiness,,,man,34,boki,0,4,0,0
crossriver,7554,2018,.4237396717071533,917214.25,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1986,agriculture,brickwork,,,man,32,boki,0,1,,0
crossriver,7555,2018,.8720912337303162,1658285.75,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1975,agriculture,business,,,man,43,boki,0,7,0,0
crossriver,7556,2018,.6508890390396118,1249142.875,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1973,agriculture,,,,man,45,boki,0,6,0,0
crossriver,7557,2018,.8015493154525757,1385214.25,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1970,agriculture,,,,man,48,boki,0,5,0,0
crossriver,7558,2018,.7441215515136719,223357.140625,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1972,agriculture,,,,man,46,boki,0,8,0,0
crossriver,7559,2018,.7806276679039001,2349571.25,bokalum,6.348689,9.115107999999999,6.3436055,9.1156883,1948,agriculture,smallbusiness,,,man,70,boki,0,9,0,0
crossriver,7560,2018,.7842568755149841,2289285.5,bokalum,6.345059,9.115406999999999,6.3436055,9.1156883,1980,agriculture,smallbusiness,,,man,38,boki,0,6,0,0
crossriver,7561,2018,.8541584610939026,3397571.25,bokalum,6.345059,9.115406999999999,6.3436055,9.1156883,1978,agriculture,sewing,military,,man,40,boki,0,11,,0
crossriver,7562,2018,.7026442289352417,2085142.875,bokalum,6.345059,9.115406999999999,6.3436055,9.1156883,1936,agriculture,sewing,,,man,82,boki,0,14,0,0
crossriver,7563,2018,.7662630677223206,1448071.375,ashishie,6.422838,9.116292,6.4223871,9.11619,1956,agriculture,,,artisan,man,62,boki,0,5,0,0
crossriver,7564,2018,.5245051980018616,307928.5625,ashishie,6.422838,9.116292,6.4223871,9.11619,1979,agriculture,,,,man,39,boki,0,3,,0
crossriver,7565,2018,.6159688234329224,438571.40625,ashishie,6.422838,9.116292,6.4223871,9.11619,1981,agriculture,smallbusiness,,,man,37,boki,0,3,0,1
crossriver,7566,2018,.7715392708778381,1725071.375,ashishie,6.422838,9.116292,6.4223871,9.11619,1985,agriculture,smallbusiness,,,man,33,boki,0,3,0,1
crossriver,7567,2018,.5928817987442017,661071.375,ashishie,6.40894,9.114754,6.4223871,9.11619,1980,agriculture,smallbusiness,withoutactivity,,woman,66,boki,0,6,,1
crossriver,7568,2018,.598767876625061,2216142.75,ashishie,6.40894,9.114754,6.4223871,9.11619,2009,agriculture,smallbusiness,,,woman,34,boki,0,3,,1
crossriver,7569,2018,.7448534965515137,1119928.5,ashishie,6.40894,9.114754,6.4223871,9.11619,2012,agriculture,artisan,,,man,48,boki,0,4,,0
crossriver,7570,2018,.6225563287734985,542142.8125,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1991,agriculture,,,,man,27,boki,0,4,,0
crossriver,7571,2018,.5698862671852112,863571.4375,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1986,agriculture,driver,mechanic,,man,32,boki,0,2,0,1
crossriver,7572,2018,.7053890228271484,2537428.5,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1985,agriculture,hairdressing,,,man,40,boki,0,4,,1
crossriver,7573,2018,.5596083998680115,461785.6875,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1995,agriculture,,,,man,23,boki,0,2,0,1
crossriver,7574,2018,.6549757719039917,1040714.25,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1940,agriculture,teacher,business,,woman,78,boki,0,3,0,1
crossriver,7575,2018,.7399128079414368,1323857.125,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1986,agriculture,sewing,,,man,43,boki,0,5,,1
crossriver,7576,2018,.9023758172988892,1689857.125,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1991,agriculture,business,,,man,27,boki,0,3,,1
crossriver,7577,2018,.6193235516548157,769857.125,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1994,agriculture,,,,woman,43,boki,0,5,,1
crossriver,7578,2018,.6814481019973755,1765071.375,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1970,agriculture,,,,man,65,boki,0,5,,1
crossriver,7579,2018,.589709997177124,928214.25,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1974,agriculture,teacher,,,man,44,boki,0,5,,1
crossriver,7580,2018,.3633840680122375,456071.40625,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1979,agriculture,,,,man,39,boki,0,4,,1
crossriver,7581,2018,.7210344672203064,1760285.75,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1950,agriculture,driver,,mechanic,man,68,boki,0,6,0,1
crossriver,7582,2018,.4575010240077972,676857.125,ashishie,6.422012,9.116123999999999,6.4223871,9.11619,1987,agriculture,,,,man,31,boki,0,1,0,1
crossriver,7583,2018,.7510750293731689,6912857,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,smallbusiness,,,man,53,boki,0,7,0,0
crossriver,7584,2018,.7440909743309021,1963142.875,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,teacher,,,man,49,boki,0,9,0,0
crossriver,7585,2018,.6376833915710449,923928.5625,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,woodworking,,,man,58,boki,0,10,0,0
crossriver,7586,2018,.73908931016922,1952857.125,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,,,,man,48,boki,0,6,0,0
crossriver,7587,2018,.7120985984802246,1430999.875,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,military,nurse,,woman,32,boki,0,4,0,0
crossriver,7588,2018,.7284455299377441,2367071.5,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,retirement,,,man,65,boki,0,9,0,0
crossriver,7589,2018,.8074049353599548,2116500,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,teacher,smallbusiness,,man,37,boki,0,9,0,1
crossriver,7590,2018,.5286224484443665,440000,wula2,6.394086,9.10975,6.376585,9.1135988,2018,agriculture,teacher,,,woman,48,boki,0,3,0,0
crossriver,7591,2018,.6838269233703613,1957214.25,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,50,boki,0,10,1,0
crossriver,7592,2018,.6773308515548706,2647785.75,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,retirement,,,man,62,boki,0,8,0,0
crossriver,7593,2018,.593339204788208,1505071.375,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,smallbusiness,,,man,49,boki,0,9,0,0
crossriver,7594,2018,.4918722808361053,1299285.75,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,smallbusiness,,,man,36,boki,0,5,0,0
crossriver,7595,2018,.6188355684280396,1588285.625,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,smallbusiness,,,man,28,boki,0,4,0,0
crossriver,7596,2018,.5079142451286316,745000,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,45,boki,0,6,0,0
crossriver,7597,2018,.4962639808654785,1210000,bamba,6.28013,9.125298000000001,6.280725,9.1259546,1952,agriculture,,,,woman,66,boki,0,9,0,0
crossriver,7598,2018,.6405502557754517,2558571.5,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,44,boki,0,3,0,0
crossriver,7599,2018,.6845588684082031,1974999.875,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,teacher,,,man,58,boki,0,7,0,0
crossriver,7600,2018,.5924547910690308,473214.28125,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,teacher,,,man,66,boki,0,9,0,0
crossriver,7601,2018,.4290463626384735,80642.859375,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,46,boki,0,5,0,0
crossriver,7602,2018,.6789167523384094,1359500,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,53,boki,0,6,0,0
crossriver,7603,2018,.8318948745727539,3134142.75,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,51,boki,0,10,0,0
crossriver,7604,2018,.7346671223640442,1203214.25,bamba,6.28013,9.125298000000001,6.280725,9.1259546,2018,agriculture,,,,man,55,boki,0,9,0,0
crossriver,7605,2018,.4313642084598541,150357.140625,bamba,6.280983,9.125382,6.280725,9.1259546,2018,agriculture,,,,man,56,boki,0,5,0,0
crossriver,7606,2018,.4599408507347107,592500,bamba,6.280983,9.125382,6.280725,9.1259546,2018,agriculture,,,,man,36,boki,0,5,0,0
crossriver,7607,2018,.7181981801986694,3266071.5,bamba,6.280983,9.125382,6.280725,9.1259546,2018,agriculture,driver,,,man,43,boki,0,8,0,0
crossriver,7608,2018,.4223977625370026,119142.859375,bamba,6.280983,9.125382,6.280725,9.1259546,2018,agriculture,,,,man,43,boki,0,4,0,0
crossriver,7609,2018,.6253622174263,1052785.75,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,,,,man,54,boki,0,7,0,0
crossriver,7610,2018,.4644545614719391,145357.140625,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,,,,woman,59,boki,0,2,0,0
crossriver,7611,2018,.7349721193313599,1349785.75,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,teacher,,,man,50,boki,0,8,0,0
crossriver,7612,2018,.703162670135498,1788928.5,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,mechanic,,,man,58,boki,0,7,0,0
crossriver,7613,2018,.6909329295158386,1588928.5,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,official,,,man,40,boki,0,5,1,0
crossriver,7614,2018,.5219128727912903,466642.84375,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,,,,woman,32,boki,0,3,0,0
crossriver,7615,2018,.4974534213542938,168571.421875,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,,,,woman,50,boki,0,8,0,0
crossriver,7616,2018,.558601975440979,1114714.25,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,,,,man,42,boki,0,5,,0
crossriver,7617,2018,.6512854695320129,631785.6875,bamba,6.28222,9.125093,6.280725,9.1259546,2018,agriculture,teacher,,,woman,28,boki,0,3,0,0
crossriver,7618,2018,.728811502456665,1849857,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,55,boki,0,7,0,0
crossriver,7619,2018,.3935770988464355,293214.28125,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,36,boki,0,5,0,0
crossriver,7620,2018,.4600933492183685,293214.28125,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,36,boki,0,5,0,0
crossriver,7621,2018,.4559760987758636,1200000,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,32,boki,0,2,0,0
crossriver,7622,2018,.5553996562957764,232500,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,mechanic,,,man,39,boki,0,6,0,0
crossriver,7623,2018,.6178292036056519,449285.71875,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,41,boki,0,5,0,0
crossriver,7624,2018,.4618622362613678,2478571.5,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,34,boki,0,2,0,0
crossriver,7625,2018,.4944646060466766,375357.125,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,36,boki,0,6,0,0
crossriver,7626,2018,.6527494192123413,1717857.125,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,41,boki,0,8,0,0
crossriver,7627,2018,.589679479598999,1054000,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,artisan,,,man,34,boki,0,5,0,0
crossriver,7628,2018,.6485406756401062,1209857.125,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,smallbusiness,,,man,38,boki,0,4,0,0
crossriver,7629,2018,.5901370048522949,947499.9375,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,31,boki,0,4,0,0
crossriver,7630,2018,.6503400802612305,1256642.875,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,smallbusiness,,,man,39,boki,0,7,0,0
crossriver,7631,2018,.7453414797782898,314571.4375,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,teacher,smallbusiness,,man,44,boki,0,7,0,0
crossriver,7632,2018,.527493953704834,1296714.25,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,smallbusiness,,,man,41,boki,0,3,0,0
crossriver,7633,2018,.6791912317276001,1455214.25,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,33,boki,0,7,0,0
crossriver,7634,2018,.6169752478599548,1444642.875,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,42,boki,0,9,0,0
crossriver,7635,2018,.5552776455879211,457642.84375,bokalum,6.342312,9.115264,6.3436055,9.1156883,2018,agriculture,,,,man,36,boki,0,5,0,0
crossriver,7636,2018,.6514684557914734,525142.8125,bokalum,6.348181,9.115682,6.3436055,9.1156883,2018,agriculture,,,,man,47,boki,0,10,0,0
crossriver,7637,2018,.5543627738952637,1301071.375,bokalum,6.342175,9.116286000000001,6.3436055,9.1156883,2018,agriculture,,,,man,43,boki,0,6,0,0
crossriver,7638,2018,.2997041940689087,76428.5703125,bokalum,6.342175,9.116286000000001,6.3436055,9.1156883,2018,agriculture,mason,,,man,49,boki,0,4,0,0
crossriver,7639,2018,.6196895241737366,2903000,bokalum,6.342175,9.116286000000001,6.3436055,9.1156883,2018,agriculture,,,,man,51,boki,0,9,1,0
crossriver,7640,2018,.8421421647071838,3455999.75,bokalum,6.342175,9.116286000000001,6.3436055,9.1156883,2018,agriculture,business,,,man,53,boki,0,7,0,0
crossriver,7641,2018,.4284363687038422,1518214.25,ashishie,6.422166,9.116377,6.4223871,9.11619,1985,agriculture,hunt,,,man,54,boki,0,11,0,0
crossriver,7642,2018,.4428009688854218,1102928.5,ashishie,6.40894,9.114754,6.4223871,9.11619,1996,agriculture,,,,woman,22,bette,0,4,0,1
crossriver,7643,2018,.4770502150058746,1742571.375,ashishie,6.40894,9.114754,6.4223871,9.11619,1982,agriculture,smallbusiness,,,man,36,boki,0,4,0,1
crossriver,7644,2018,.5197169780731201,3985357,ashishie,6.40894,9.114754,6.4223871,9.11619,1991,agriculture,retirement,,,man,71,boki,0,9,0,1
crossriver,7645,2018,.3578334152698517,1556857.125,ashishie,6.40894,9.114754,6.4223871,9.11619,1987,agriculture,,,,man,31,boki,0,6,0,1
crossriver,7646,2018,.364207535982132,1221071.375,ashishie,6.40894,9.114754,6.4223871,9.11619,1982,agriculture,smallbusiness,,,man,36,boki,0,3,0,1
crossriver,7647,2018,.3651834428310394,76428.5703125,ashishie,6.40894,9.114754,6.4223871,9.11619,2012,agriculture,hairdressing,,,woman,23,boki,0,3,0,1
crossriver,7648,2018,.5214858651161194,3132642.75,ashishie,6.40894,9.114754,6.4223871,9.11619,2006,agriculture,,,,woman,38,boki,0,5,,1
crossriver,7649,2018,.6411296725273132,4230428.5,ashishie,6.40894,9.114754,6.4223871,9.11619,2009,agriculture,teacher,smallbusiness,,woman,33,boki,0,9,0,1
crossriver,7650,2018,.4595443904399872,1158571.375,ashishie,6.40894,9.114754,6.4223871,9.11619,1985,agriculture,,,,woman,51,boki,0,3,0,1
crossriver,7651,2018,.5079142451286316,1765000,ashishie,6.40894,9.114754,6.4223871,9.11619,2014,agriculture,retirement,,,man,62,boki,0,8,,1
crossriver,7652,2018,.3291652798652649,351071.40625,ashishie,6.40894,9.114754,6.4223871,9.11619,2014,agriculture,,,,man,37,boki,0,4,0,1
crossriver,7653,2018,.5821464657783508,2201071.25,ashishie,6.40894,9.114754,6.4223871,9.11619,1963,agriculture,,,,man,55,boki,0,7,,1
crossriver,7654,2018,.4933057129383087,1590714.25,ashishie,6.40894,9.114754,6.4223871,9.11619,1964,agriculture,,,,man,54,boki,0,5,0,1
crossriver,7655,2018,.3939125835895538,1147500,ashishie,6.40894,9.114754,6.4223871,9.11619,1971,agriculture,,,,man,47,boki,0,7,,1
crossriver,7656,2018,.2920186817646027,94500,ashishie,6.40894,9.114754,6.4223871,9.11619,1979,agriculture,smallbusiness,,,man,39,boki,0,5,,1
crossriver,7657,2018,.4228552281856537,425428.5625,ashishie,6.40894,9.114754,6.4223871,9.11619,1994,agriculture,,,,woman,24,boki,0,5,,1
crossriver,7658,2018,.3290127813816071,87142.859375,ashishie,6.40894,9.114754,6.4223871,9.11619,2013,agriculture,,,,woman,33,bette,0,4,,1
crossriver,7659,2018,.6445759534835815,3929642.75,ashishie,6.40894,9.114754,6.4223871,9.11619,1991,agriculture,retirement,,,man,69,boki,0,10,,1
crossriver,7660,2018,.4213303327560425,154142.859375,ashishie,6.40894,9.114754,6.4223871,9.11619,2000,agriculture,,,,woman,18,boki,0,3,,1
crossriver,7661,2018,.5191375613212585,4000785.5,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1969,agriculture,driver,smallbusiness,,man,49,boki,0,14,,1
crossriver,7662,2018,.8189637064933777,2800571.25,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1945,agriculture,retirement,,,man,73,boki,0,7,,1
crossriver,7663,2018,.5938881635665894,1618142.75,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1979,agriculture,business,,,man,39,boki,0,4,0,1
crossriver,7664,2018,.6191710829734802,560928.5625,ubong,6.430302,9.087199,6.4310088,9.086168300000001,2014,retirement,agriculture,,,man,64,boki,0,8,,1
crossriver,7665,2018,.5604928731918335,1567428.625,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1958,agriculture,,,,man,60,boki,0,8,,1
crossriver,7666,2018,.7497331500053406,1774642.75,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1972,agriculture,,,,man,46,boki,0,9,0,1
crossriver,7667,2018,.6541523337364197,1697928.5,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1973,agriculture,,,,man,45,boki,0,7,,1
crossriver,7668,2018,.5297813415527344,1274285.625,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1955,agriculture,,,,woman,63,boki,0,4,,1
crossriver,7669,2018,.7513800263404846,1658214.25,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1995,agriculture,smallbusiness,,,man,69,boki,0,5,0,1
crossriver,7670,2018,.7533013820648193,1685285.625,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1973,agriculture,teacher,,,man,45,boki,0,9,0,1
crossriver,7671,2018,.4311507046222687,71428.5703125,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1973,agriculture,,,,woman,45,boki,0,3,,1
crossriver,7672,2018,.4937936365604401,297214.28125,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1986,agriculture,,,,man,32,boki,0,2,,1
crossriver,7673,2018,.622739315032959,410714.28125,ubong,6.430302,9.087199,6.4310088,9.086168300000001,1949,agriculture,hunt,,,man,69,boki,0,9,,1
crossriver,7674,2018,.6252096891403198,1359357.125,ubong,6.430302,9.087199,6.4310088,9.086168300000001,2009,agriculture,,,,woman,38,boki,0,4,,1
crossriver,7675,2018,.6871816515922546,5279214,ubong,6.430302,9.087199,6.4310088,9.086168300000001,2017,agriculture,retirement,,,man,55,boki,0,6,,1
